Appnum,NOMOR PATEN,TANGGAL PEMBERIAN,STATUS,NOMOR PENGUMUMAN,TANGGAL PENGUMUMAN,TANGGAL PENERIMAAN,TANGGAL DIMULAI PELINDUNGAN,Prioritas,IPC,Pemegang Paten
P00201701899,IDP000063164,,(PA) Diberi Paten,2017/13847,29 Dec 2017,24 Mar 2017,24 Mar 2017,"2016-061208 25 Mar 2016 JP
",B62J 6/20,"HONDA MOTOR CO., LTD."
P00201600036,IDP000052780,,(PA) Diberi Paten,2017/04785,05 May 2017,05 Jan 2016,05 Jan 2016,"2015-001625 07 Jan 2015 JP
",B60L 3/08,"HONDA MOTOR CO., LTD"
P00201304807,,-,(PA) Ditarik Kembali oleh Pemohon,2015/00549,27 Feb 2015,,-,"2012-283570 26 Dec 2012 JP
","H05K 3/28,H05K 5/00","HONDA MOTOR CO., LTD."
P00201506008,IDP000067456,,(PA) Diberi Paten,2017/07861,28 Jul 2017,25 Sep 2015,25 Sep 2015,"2014-201456 30 Sep 2014 JP
","B60R 25/02,B60R 25/10,E05B 49/00,E05B 65/12","HONDA MOTOR CO., LTD."
P00201200985,IDP000058796,,(PA) Diberi Paten,2014/04655,27 Nov 2014,21 Nov 2012,21 Nov 2012,"2011-260169 29 Nov 2011 JP
","B62J 17/00,B62J 6/02,B62J 99/00","HONDA MOTOR CO., LTD."
P00201501509,IDP000065009,,(PA) Diberi Paten,2017/01642,03 Mar 2017,16 Mar 2015,16 Mar 2015,"2014-064189 26 Mar 2014 JP
","F02D 45/00,F02M 37/10,F02M 37/20,F02M 37/22","HONDA MOTOR CO., LTD."
P00201100318,IDP000042379,,(PA) Diberi Paten,051.5421,22 Dec 2011,09 Jun 2011,09 Jun 2011,"2010-134449 11 Jun 2010 JP
","B62J 1/00,B62J 23/00","HONDA MOTOR CO., LTD."
P00201100323,IDP000040114,,(PA) Diberi Paten,051.3735,11 Aug 2011,09 Jun 2011,09 Jun 2011,"2010-134499 11 Jun 2010 JP
","B62J 11/00,B62J 23/00,B62J 99/00","HONDA MOTOR CO., LTD."
P00201502401,IDP000050880,,(PA) Diberi Paten,2017/00801,10 Feb 2017,22 Apr 2015,09 Apr 2013,"2012-212305 26 Sep 2012 JP
","F02N 11/08,F02N 3/04,F02P 1/08,F02P 9/00","HONDA MOTOR CO., LTD."
P00201502642,IDP000059949,,(PA) Diberi Paten,2016/05832,21 Oct 2016,30 Apr 2015,30 Apr 2015,"2014-097577 09 May 2014 JP
","B62M 7/02,F01N 1/00,F01N 13/08,F01N 13/08","HONDA MOTOR CO., LTD."
P00201405807,IDP000054918,,(PA) Diberi Paten,2015/00469,20 Feb 2015,26 Sep 2014,26 Sep 2014,"2013-205291 30 Sep 2013 JP
","G01D 11/24,H05K 5/06","HONDA MOTOR CO., LTD."
P00201000560,IDP000037438,,(PA) Masa Tenggang Dihapuskan,051.1345,17 Mar 2011,30 Aug 2010,30 Aug 2010,"2009-209758 10 Sep 2009 JP
","B60R 7/10,B62J 7/02","HONDA MOTOR CO., LTD."
P00201601954,IDP000066575,,(PA) Diberi Paten,2017/05594,26 May 2017,23 Mar 2016,27 Sep 2013,"- - -
","B62J 15/00,B62J 15/02,B62J 6/00,B62J 6/04,B62J 6/20,B62J 99/00","HONDA MOTOR CO., LTD."
P00201100526,IDP000044782,,(PA) Diberi Paten,2012/01437,15 Mar 2012,07 Sep 2011,07 Sep 2011,"2010-202686 10 Sep 2010 JP
","F02M 37/00,F02M 37/20,F02M 37/22","HONDA MOTOR CO., LTD."
P00201404104,IDP000054737,,(PA) Diberi Paten,2015/00258,05 Feb 2015,04 Jul 2014,04 Jul 2014,"2013-156719 29 Jul 2013 JP
","B62J 6/04,F21S 8/10,F21W 101/023,F21W 101/12,F21W 101/14","HONDA MOTOR CO., LTD."
P00201606498,IDP000066367,,(PA) Diberi Paten,2018/01675,16 Feb 2018,28 Sep 2016,28 Sep 2016,"2015-192845 30 Sep 2015 JP
",F02M 25/08,"HONDA MOTOR CO., LTD."
P00201505720,IDP000059393,,(PA) Diberi Paten,2017/08238,04 Aug 2017,15 Sep 2015,15 Sep 2015,"2014-198839 29 Sep 2014 JP
","B62J 17/00,B62J 6/02,B62J 6/18,B62J 99/00","HONDA MOTOR CO., LTD."
P00201100131,IDP000040508,,(PA) Dihapuskan,051.3945,25 Aug 2011,22 Feb 2011,22 Feb 2011,"2010-038218 24 Feb 2010 JP
","F02B 61/02,F02B 67/06,F02F 7/00,F16H 55/30,F16H 7/06","HONDA MOTOR CO., LTD."
P00201000581,IDP000060694,,(PA) Diberi Paten,051.1364,17 Mar 2011,06 Sep 2010,06 Sep 2010,"2009-213166 15 Sep 2009 JP
",F21S 8/10,"HONDA MOTOR CO., LTD."
P00201200507,IDP000069028,,(PA) Diberi Paten,2012/04163,27 Sep 2012,28 Jun 2012,28 Jun 2012,"2011-150132 06 Jul 2011 JP
","F01M 1/06,F01M 1/08,F01M 5/00,F01P 11/08","HONDA MOTOR CO., LTD."
P00201000028,IDP000033768,,(PA) Diberi Paten,050.2522,15 Jul 2010,12 Jan 2010,12 Jan 2010,"2009-005760 14 Jan 2009 JP
","B62J 23/00,B62J 35/00","HONDA MOTOR CO., LTD."
P00201403462,IDP000053277,,(PA) Diberi Paten,2015/03337,07 Aug 2015,13 Jun 2014,07 Dec 2012,"2011-274821 15 Dec 2011 JP
",B62D 25/08,"HONDA MOTOR CO., LTD."
P00201503735,IDP000067996,,(PA) Diberi Paten,2016/05873,28 Oct 2016,19 Jun 2015,19 Jun 2015,"2014-134589 30 Jun 2014 JP
","B60T 8/34,B62L 3/08","HONDA MOTOR CO., LTD."
P00201402933,IDP000053605,,(PA) Dihapuskan,2015/01082,27 Mar 2015,20 May 2014,20 May 2014,"2013-116401 31 May 2013 JP
","F16D 43/04,F16D 43/21","HONDA MOTOR CO., LTD."
P00201200701,IDP000042059,,(PA) Diberi Paten,2013/00652,28 Mar 2013,31 Aug 2012,31 Aug 2012,"2011-212032 28 Sep 2011 JP
","F01P 1/06,F01P 11/10,F02N 11/00,F02N 11/04","HONDA MOTOR CO., LTD."
P00201200082,IDP000039765,,(PA) Diberi Paten,2012/04131,27 Sep 2012,10 Feb 2012,10 Feb 2012,"2011-045205 02 Mar 2011 JP
","F01N 3/00,F01N 3/02","HONDA MOTOR CO., LTD."
