Appnum,NOMOR PATEN,TANGGAL PEMBERIAN,STATUS,NOMOR PENGUMUMAN,TANGGAL PENGUMUMAN,TANGGAL PENERIMAAN,TANGGAL DIMULAI PELINDUNGAN,Prioritas,IPC,Pemegang Paten
PID201810589,,-,(PA) Masa Pengumuman,2020/01068,18 Jun 2020,,-,"2018-163069 31 Aug 2018 JP
","B62J 6/18,B60T 17/06,B62J 9/00,B62J 99/00",YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201903400,,-,(PA) Pelayanan Teknis,2019/07834,01 Nov 2019,,-,"2018-083114 24 Apr 2018 JP
","F16C 3/00,C21D 9/00",YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201903401,,-,(PA) Pelayanan Teknis,2019/07837,01 Nov 2019,,-,"2018-083219 24 Apr 2018 JP
",F02D 35/00,YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201706492,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2018/01263,09 Feb 2018,,-,"2015-037177 26 Feb 2015 JP
","B60W 10/02,B60W 10/04,F16D 43/18,F16H 59/70",YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201706493,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2018/05116,18 May 2018,,-,"201610874946.X 30 Sep 2016 CN
","B62J 23/00,B62J 6/02",YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201706590,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2018/05157,18 May 2018,,-,"2016-189637 28 Sep 2016 JP
",F02N 11/04,YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201906334,,-,(PA) Pelayanan Teknis,2020/00267,31 Jan 2020,,-,"2018-138673 24 Jul 2018 JP
",F02M 35/12,YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201906335,,-,(PA) Pelayanan Teknis,2020/00268,31 Jan 2020,,-,"2018-138674 24 Jul 2018 JP
",F02M 35/12,YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201708881,IDP000069450,,(PA) Diberi Paten,2018/06402,06 Jul 2018,12 May 2015,12 May 2015,"- - -
","F02F 3/26,F02B 23/08,F02B 31/00,F02F 1/24,F02F 1/42",YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201709250,IDP000067989,,(PA) Diberi Paten,2018/10153,21 Sep 2018,19 Dec 2017,19 Dec 2017,"2017-037080 28 Feb 2017 JP
","B62M 7/12,B62M 7/02,B62K 25/04,B62K 11/10,B62K 19/46,B62K 11/04",YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201903398,,-,(PA) Pemeriksa Substantif,2019/07827,01 Nov 2019,,-,"2018-083884 25 Apr 2018 JP
",B62J 6/02,YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201903399,,-,(PA) Pelayanan Teknis,2019/07831,01 Nov 2019,,-,"2018-083113 24 Apr 2018 JP
",F16C 3/14,YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201906411,,-,(PA) Pelayanan Teknis,2020/00278,31 Jan 2020,,-,"2018-141404 27 Jul 2018 JP
","B62K 25/20,B62K 7/02",YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201708882,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2018/06403,06 Jul 2018,,-,"- - -
","F02B 23/08,F02B 31/00,F02F 1/42,F02F 3/26",YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201800285,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2018/07680,27 Jul 2018,,-,"2017-003264 12 Jan 2017 JP
",B62J 17/00,YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201800078,IDP000071344,,(PA) Diberi Paten,2018/07663,27 Jul 2018,28 Sep 2016,28 Sep 2016,"2015-191510 29 Sep 2015 JP
","F02F 1/42,F02F 1/24,F02B 67/06,F02B 61/02,F02F 7/00",YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201707909,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2018/05865,08 Jun 2018,,-,"2016-219017 09 Nov 2016 JP
","B62J 23/00,B62J 99/00",YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201707862,IDP000071839,,(PA) Diberi Paten,2018/09035,16 Aug 2018,06 Nov 2017,06 Nov 2017,"2016-219080 09 Nov 2016 JP
",F01N 13/08,YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201706588,IDP000064636,,(PA) Pemberitahuan Informasi Pemeliharaan (Pertama & Kedua),2018/05142,18 May 2018,27 Sep 2017,27 Sep 2017,"2016-189634 28 Sep 2016 JP
",F02N 11/04,YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201903395,,-,(PA) Pemeriksa Substantif,2019/07814,01 Nov 2019,,-,"2018-083217 24 Apr 2018 JP
","B62M 7/02,F02D 35/00",YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201903396,,-,(PA) Pemeriksa Substantif,2019/07821,01 Nov 2019,,-,"2018-083218 24 Apr 2018 JP
","B62M 7/02,F02D 35/00",YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201706589,IDP000072443,,(PA) Diberi Paten,2018/05156,18 May 2018,27 Sep 2017,27 Sep 2017,"2016-189636 28 Sep 2016 JP
",F02N 11/04,YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201706591,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2018/05169,18 May 2018,,-,"2016-189635 28 Sep 2016 JP
",F02D 29/06,YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201800080,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2018/10495,28 Sep 2018,,-,"2017-034366 27 Feb 2017 JP
",F16D 13/52,YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201706777,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2018/05103,18 May 2018,,-,"JP2016-196553 04 Oct 2016 JP
",B62J 15/00,YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201800082,,-,(PA) Pemeriksa Substantif,2018/07665,27 Jul 2018,,-,"2015-151594 31 Jul 2015 JP
","F01N 3/10,B01J 23/63,B01D 53/94",YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201704743,,-,(PA) Ditolak,2018/00598,19 Jan 2018,,-,"2014-256983 19 Dec 2014 JP
","B62M 7/02,F01N 3/24,F01N 3/28,F01N 13/08,F01N 13/10,F01N 13/14",YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201901975,,-,(PA) Pemeriksa Substantif,2019/06827,13 Sep 2019,,-,"2018-043112 09 Mar 2018 JP
",-,YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201707907,IDP000066945,,(PA) Diberi Paten,2018/05864,08 Jun 2018,08 Nov 2017,08 Nov 2017,"2016-219016 09 Nov 2016 JP
","B62J 99/00,F02M 35/02,F02M 35/04,F02M 35/08,F02M 35/10,F02M 35/16",YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201707883,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2018/05705,31 May 2018,,-,"2016-219066 09 Nov 2016 JP
",B62L 3/00,YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201901978,,-,(PA) Pemeriksa Substantif,2019/06828,13 Sep 2019,,-,"2018-192758 11 Oct 2018 JP
",B62J 99/00,YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201800564,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2018/09823,07 Sep 2018,,-,"201721002908 25 Jan 2017 IN
",B60Q 1/04,YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201800079,,-,(PA) Ketua Kelompok Pemeriksa Substantif,2018/09799,07 Sep 2018,,-,"2017-027855 17 Feb 2017 JP
",B62J 23/00,YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201905503,,-,(PA) Pelayanan Teknis,2019/07634,25 Oct 2019,,-,"2016-255926 28 Dec 2016 JP
","B62L 3/02,B62K 19/30,B62L 3/04,B62L 3/08",YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201810135,,-,(PA) Persetujuan Direktur untuk Diberi,2019/06060,16 Aug 2019,,-,"2017-238841 13 Dec 2017 JP
","F01P 1/08,F01P 1/10,F01P 5/06",YAMAHA HATSUDOKI KABUSHIKI KAISHA
Appnum,NOMOR PATEN,TANGGAL PEMBERIAN,STATUS,NOMOR PENGUMUMAN,TANGGAL PENGUMUMAN,TANGGAL PENERIMAAN,TANGGAL DIMULAI PELINDUNGAN,Prioritas,IPC,Pemegang Paten
PID201810138,,-,(PA) Persetujuan Direktur untuk Diberi,2019/04680,05 Jul 2019,,-,"2017-238843 13 Dec 2017 JP
",F02B 61/02,YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201800081,,-,(PA) Pemeriksa Substantif,2018/07664,27 Jul 2018,,-,"2017-003387 12 Jan 2017 JP
",B62J 23/00,YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201905442,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2019/05073,12 Jul 2019,,-,"2016-257436 29 Dec 2016 JP
","F16D 23/12,F16D 28/00",YAMAHA HATSUDOKI KABUSHIKI KAISHA
W00201205274,IDP000052547,,(PA) Diberi Paten,2013/03851,31 Oct 2013,20 Dec 2012,08 May 2012,"2011-114077 20 May 2011 JP
",F16H 7/08,YAMAHA HATSUDOKI KABUSHIKI KAISHA
W00201000541,IDP000029295,,(PA) SP3N,050.1074,08 Apr 2010,19 Feb 2010,13 Aug 2008,"2008-204930 08 Aug 2008 JP
","B62M 11/06,F16H 3/093,F16H 59/24,F16H 59/44,F16H 61/04",YAMAHA HATSUDOKI KABUSHIKI KAISHA
W00201304139,IDP000044863,,(PA) Menunggu Respon Dihapuskan,2014/00870,03 Apr 2014,10 Sep 2013,09 Feb 2012,"2011-028584 14 Feb 2011 JP
","C21D 1/06,C21D 1/58,C21D 1/76,C21D 9/00,C21D 9/28,C21D 9/30,C22C 38/00,C22C 38/18,C22C 38/22,C23C 8/32,C23C 8/34,F16C 33/62,F16C 33/64,F16C 7/02,F16C 9/04",YAMAHA HATSUDOKI KABUSHIKI KAISHA
W00201000540,IDP000030629,,(PA) SP3N,050.0776,01 Apr 2010,19 Feb 2010,13 Aug 2008,"2007-214313 21 Aug 2007 JP
","B62M 11/06,F16H 3/093,F16H 59/24,F16H 59/44,F16H 61/04",YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201810136,,-,(PA) Persetujuan Direktur untuk Diberi,2019/05539,02 Aug 2019,,-,"2017-236721 11 Dec 2017 JP
","F01L 1/18,F01L 13/00",YAMAHA HATSUDOKI KABUSHIKI KAISHA
W00201205273,IDP000052042,,(PA) Penghapusan,2016/00527,12 Feb 2016,20 Dec 2012,09 May 2012,"2011-114093 20 May 2011 JP
","F02B 61/02,F02B 67/06,F16H 7/08",YAMAHA HATSUDOKI KABUSHIKI KAISHA
W00201100497,IDP000037724,,(PA) Pembatalan,051.1684,07 Apr 2011,07 Feb 2011,16 Jan 2009,"2008-204926 08 Aug 2008 JP
","B62M 7/02,F16H 57/02",YAMAHA HATSUDOKI KABUSHIKI KAISHA
W00201002250,IDP000053933,,(PA) Diberi Paten,050.2691,29 Jul 2010,30 Jun 2010,30 Jul 2009,"2008-200111 01 Aug 2008 JP
",B62J 35/00,YAMAHA HATSUDOKI KABUSHIKI KAISHA
W00201100498,IDP000032767,,(PA) Pembatalan,051.3393,14 Jul 2011,07 Feb 2011,16 Jan 2009,"2008-204928 08 Aug 2008 JP
","B62M 11/06,F16H 57/02",YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201905441,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2019/05072,12 Jul 2019,,-,"JP-2016-257438 29 Dec 2016 JP
","F16D 121/16,F16D 55/28,F16D 65/18",YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201905440,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2019/05071,12 Jul 2019,,-,"2016-257437 29 Dec 2016 JP
","F16D 23/12,F16D 28/00",YAMAHA HATSUDOKI KABUSHIKI KAISHA
W00201102829,IDP000063666,,(PA) Menunggu Respon Dihapuskan,051.5146,24 Nov 2011,08 Aug 2011,08 Feb 2010,"2009-027234 09 Feb 2009 JP
",F02B 21/00,YAMAHA HATSUDOKI KABUSHIKI KAISHA
W00201102549,IDP000036792,,(PA) SP3N,051.3831,18 Aug 2011,14 Jul 2011,19 Nov 2009,"2008-323177 19 Dec 2008 JP
","B24C 1/10,C21D 1/06,C21D 7/06,C21D 9/00,F16C 7/02",YAMAHA HATSUDOKI KABUSHIKI KAISHA
W00201303009,IDP000042546,,(PA) Diberi Paten,2014/00361,20 Feb 2014,02 Jul 2013,25 Nov 2011,"JP 2010-271266 06 Dec 2010 JP
","B01D 53/84,B01D 53/86",YAMAHA HATSUDOKI KABUSHIKI KAISHA
W00201200391,IDP000046324,,(PA) Diberi Paten,2012/01358,15 Mar 2012,30 Jan 2012,03 Aug 2010,"2009-181958 04 Aug 2009 JP
","B62J 6/00,B62J 6/02,F21S 8/10",Yamaha Hatsudoki Kabushiki Kaisha
W00201201106,IDP000046116,,(PA) Diberi Paten,2012/02648,28 Jun 2012,22 Mar 2012,10 Mar 2010,"2009-193223 24 Aug 2009 JP
","B62K 11/00,F01L 13/00",YAMAHA HATSUDOKI KABUSHIKI KAISHA
W00201000536,IDP000029574,,(PA) SP3N,050.1056,08 Apr 2010,19 Feb 2010,13 Aug 2008,"2007-214313 21 Aug 2007 JP
","B62M 11/06,F16H 3/093,F16H 59/24,F16H 59/44,F16H 61/04",YAMAHA HATSUDOKI KABUSHIKI KAISHA
W00201202711,IDP000035753,,(PA) Diberi Paten,2012/04406,25 Oct 2012,09 Jul 2012,30 Nov 2010,"2009-281005 10 Dec 2009 JP
","F02D 29/02,F02D 9/02",YAMAHA HATSUDOKI KABUSHIKI KAISHA
W00201000539,,-,(PA) Dianggap Ditarik Kembali (Direktur),050.1065,08 Apr 2010,,-,"2007-214312 21 Aug 2007 JP
","B62M 11/06,B62M 9/04,F16H 3/083",YAMAHA HATSUDOKI KABUSHIKI KAISHA
W00201003336,IDP000037783,,(PA) Diberi Paten,050.3879,21 Oct 2010,27 Sep 2010,18 Feb 2009,"2008-086453 28 Mar 2008 JP
","B62J 17/00,B62J 17/02",YAMAHA HATSUDOKI KABUSHIKI KAISHA
W00201000853,IDP000038868,,(PA) Diberi Paten,050.1207,22 Apr 2010,15 Mar 2010,16 Jan 2009,"2008-009842 18 Jan 2008 JP
","B62J 17/02,B62J 23/00",YAMAHA HATSUDOKI KABUSHIKI KAISHA
W00201000537,,-,(PA) Dianggap Ditarik Kembali (Direktur),050.1320,22 Apr 2010,,-,"2008-204925 08 Aug 2008 JP
","B62M 9/04,F16H 3/083",YAMAHA HATSUDOKI KABUSHIKI KAISHA
W00201000535,IDP000034431,,(PA) SP3N,050.0777,01 Apr 2010,19 Feb 2010,13 Aug 2008,"2008-204927 08 Aug 2008 JP
","B62M 11/06,F16H 3/093,F16H 59/24,F16H 59/44,F16H 61/04,F16H 61/682",YAMAHA HATSUDOKI KABUSHIKI KAISHA
W00201000538,,-,(PA) Ditarik Kembali oleh Pemohon,050.0734,01 Apr 2010,,-,"2007-214313 21 Aug 2007 JP
",F16H 3/093,YAMAHA HATSUDOKI KABUSHIKI KAISHA
W00201000542,,-,(PA) Dianggap Ditarik Kembali (Direktur),050.0876,08 Apr 2010,,-,"2007-214313 21 Aug 2007 JP
","B62J 39/00,B62M 11/06,F16H 3/083,F16H 3/093,F16H 59/24,F16H 59/44,F16H 61/04,F16H 61/682",YAMAHA HATSUDOKI KABUSHIKI KAISHA
W00201202956,IDP000036596,,(PA) Diberi Paten,2012/04587,25 Oct 2012,23 Jul 2012,22 Nov 2010,"2009-295389 25 Dec 2009 JP
","B62H 7/00,B62J 99/00",YAMAHA HATSUDOKI KABUSHIKI KAISHA
W00201002163,IDP000037580,,(PA) Diberi Paten,050.2719,29 Jul 2010,23 Jun 2010,19 Dec 2008,"2007/341398 28 Dec 2007 JP
",B62J 23/00,YAMAHA HATSUDOKI KABUSHIKI KAISHA
W00201001430,IDP000036958,,(PA) Diberi Paten,050.2278,24 Jun 2010,30 Apr 2010,30 Jul 2009,"2008-200112 01 Aug 2008 JP
","B62J 35/00,B62J 37/00",YAMAHA HATSUDOKI KABUSHIKI KAISHA
W00201104746,IDP000034655,,(PA) Dihapuskan,2012/01266,08 Mar 2012,23 Dec 2011,26 May 2010,"2009-127161 27 May 2009 JP
",B62J 17/00,YAMAHA HATSUDOKI KABUSHIKI KAISHA
W00201002162,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2015/04780,30 Oct 2015,,-,"JP 2007-341397 28 Dec 2007 JP
",-,YAMAHA HATSUDOKI KABUSHIKI KAISHA
W00201202439,IDP000055454,,(PA) Diberi Paten,2012/04812,29 Nov 2012,20 Jun 2012,30 Nov 2010,"2009-292676 24 Dec 2009 JP
",C23C 8/32,YAMAHA HATSUDOKI KABUSHIKI KAISHA
W00201204589,IDP000055033,,(PA) Diberi Paten,2013/00474,28 Feb 2013,07 Nov 2012,02 Jul 2010,"2010-088829 07 Apr 2010 JP
",B60R 16/02,YAMAHA HATSUDOKI KABUSHIKI KAISHA
W00201300423,IDP000046332,,(PA) Diberi Paten,2013/02232,27 Jun 2013,31 Jan 2013,09 May 2012,"JP2011-114003 20 May 2011 JP
","F02B 67/06,F16H 7/08",YAMAHA HATSUDOKI KABUSHIKI KAISHA
W00201300422,IDP000051609,,(PA) Diberi Paten,2013/02280,27 Jun 2013,31 Jan 2013,09 May 2012,"JP2011-114019 20 May 2011 JP
","F02B 61/02,F02B 67/06,F16H 7/08,F16H 7/18",YAMAHA HATSUDOKI KABUSHIKI KAISHA
W00201300424,IDP000041363,,(PA) Penghapusan,2013/02286,27 Jun 2013,31 Jan 2013,08 May 2012,"2011-114094 20 May 2011 JP
","F02B 67/06,F16H 7/08",YAMAHA HATSUDOKI KABUSHIKI KAISHA
W00201202233,,-,(PA) Ditarik Kembali oleh Pemohon,2013/03776,31 Oct 2013,,-,"2009-281823 11 Dec 2009 JP
","B01D 53/86,F01N 3/30,F01N 3/32,F01N 5/04",YAMAHA HATSUDOKI KABUSHIKI KAISHA
W00201003895,IDP000033470,,(PA) Diberi Paten,050.4654,02 Dec 2010,11 Nov 2010,03 Apr 2009,"2008-127316 14 May 2008 JP
",B62M 9/08,YAMAHA HATSUDOKI KABUSHIKI KAISHA
W00201004199,IDP000046411,,(PA) Diberi Paten,051.0012,06 Jan 2011,06 Dec 2010,20 Feb 2004,"2003-054219 28 Feb 2003 JP
","F16G 5/00,F16G 5/16,F16H 9/12",YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201506808,,-,(PA) Ditarik Kembali oleh Pemohon,2017/04257,28 Apr 2017,,-,"JP 2014-214817 21 Oct 2014 JP
",F02D 9/02,YAMAHA HATSUDOKI KABUSI-IIKI KAISHA
P00201304671,IDP000043810,,(PA) Diberi Paten,2015/00062,29 Jan 2015,27 Nov 2013,27 Nov 2013,"JP2012-258672 27 Nov 2012 JP
","F01N 1/08,F01N 1/08,F01N 37/102",1. YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201400450,IDP000049524,,(PA) Diberi Paten,2015/04814,30 Oct 2015,24 Jan 2014,21 Jun 2012,"2011-161519 25 Jul 2011 JP
","B60G 13/00,B60G 3/01,B62K 5/02","KYB Corporation
YAMAHA HATSUDOKI KABUSHIKI KAISHA"
P00201503094,IDP000052481,,(PA) Diberi Paten,2016/05207,23 Sep 2016,25 May 2015,25 Oct 2013,"JP 2013-138474 01 Jul 2013 JP
","B62K 21/02,B62K 25/08,B62K 5/08","KYB CORPORATION
YAMAHA HATSUDOKI KABUSHIKI KAISHA"
P00201703368,IDP000067668,,(PA) Diberi Paten,2018/00123,12 Jan 2018,26 May 2017,19 Nov 2015,"2015-212090 28 Oct 2015 JP
","H02K 1/18,H02K 11/21,H02K 21/22,H02K 7/00","YAMAHA HATSUDOKI KABUSHIKI KAISHA
DENSOTRIM CO., LTD"
P00201709261,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2018/07400,20 Jul 2018,,-,"2015-111921 02 Jun 2015 JP
","F02B 77/08,F02D 41/22,F02D 45/00","YAMAHA HATSUDOKI KABUSHIKI KAISHA
DENSO CORPORATION"
P00201300301,IDP000051580,,(PA) Diberi Paten,2014/01593,05 Jun 2014,22 Apr 2013,22 Apr 2013,"2012-097834 23 Apr 2012 JP
","E05B 17/18,E05B 47/00","1. ASAHI DENSO CO., LTD.
2. YAMAHA HATSUDOKI KABUSHIKI KAISHA"
P00201300598,IDP000060819,,(PA) Masa Tenggang Dihapuskan,2014/03542,25 Sep 2014,02 Aug 2013,02 Aug 2013,"2012-173655 06 Aug 2012 JP
","B62J 99/00,E05B 17/18,E05B 49/00","1) ASAHI DENSO CO., LTD. 2) YAMAHA HATSUDOKI KABUSHIKI KAISHA"
P00201601245,IDP000057866,,(PA) Penghapusan,2017/05185,19 May 2017,26 Feb 2016,10 Jul 2015,"2014-143997 14 Feb 2014 JP
",B22D 35/04,"HAMAKITA KOUGYOU KABUSHIKI KAISHA
YAMAHA HATSUDOKI KABUSHIKI KAISHA"
